id,preg_rate_color,chlamydia_rate_color,women_uninsured_rate_color,child_poverty_rate_color,adherents_rate_color,feature_rate_color,predicted_vals
20051,"rgb(222,235,247)","rgb(138,171,31)","rgb(187,96,33)","rgb(200,252,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20053,"rgb(222,235,247)","rgb(200,229,109)","rgb(187,96,33)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
20055,"rgb(8,48,107)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,156,166)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
20057,"rgb(8,48,107)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,219,234)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
20059,"rgb(66,146,198)","rgb(161,200,36)","rgb(187,96,33)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
20061,"rgb(8,48,107)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,219,234)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
20063,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20065,"rgb(198,219,239)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
20067,"rgb(8,81,156)","rgb(161,200,36)","rgb(227,149,95)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
20069,"rgb(158,202,225)","rgb(179,219,51)","rgb(227,149,95)","rgb(132,247,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20071,"rgb(107,174,214)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,219,234)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
20073,"rgb(66,146,198)","rgb(189,224,80)","rgb(187,96,33)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
20075,"rgb(8,81,156)","rgb(161,200,36)","rgb(100,51,18)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
20077,"rgb(158,202,225)","rgb(179,219,51)","rgb(158,81,28)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20079,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(132,247,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20081,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20083,"rgb(107,174,214)","rgb(200,229,109)","rgb(129,66,23)","rgb(132,247,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
20085,"rgb(198,219,239)","rgb(161,200,36)","rgb(158,81,28)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
20087,"rgb(198,219,239)","rgb(179,219,51)","rgb(227,149,95)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
20089,"rgb(107,174,214)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,188,200)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20091,"rgb(247,251,255)","rgb(138,171,31)","rgb(227,149,95)","rgb(200,252,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20093,"rgb(33,113,181)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,219,234)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
20095,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20097,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
20099,"rgb(66,146,198)","rgb(114,142,25)","rgb(187,96,33)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
20101,"rgb(107,174,214)","rgb(200,229,109)","rgb(158,81,28)","rgb(13,240,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
20103,"rgb(198,219,239)","rgb(138,171,31)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
20105,"rgb(222,235,247)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20107,"rgb(198,219,239)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
20109,"rgb(107,174,214)","rgb(200,229,109)","rgb(158,81,28)","rgb(132,247,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
20111,"rgb(158,202,225)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
20113,"rgb(222,235,247)","rgb(179,219,51)","rgb(187,96,33)","rgb(200,252,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20115,"rgb(247,251,255)","rgb(189,224,80)","rgb(158,81,28)","rgb(132,247,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20117,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(132,247,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20119,"rgb(198,219,239)","rgb(200,229,109)","rgb(129,66,23)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
20121,"rgb(198,219,239)","rgb(189,224,80)","rgb(227,149,95)","rgb(200,252,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
20123,"rgb(247,251,255)","rgb(179,219,51)","rgb(187,96,33)","rgb(13,240,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
20125,"rgb(8,81,156)","rgb(138,171,31)","rgb(158,81,28)","rgb(0,156,166)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20127,"rgb(222,235,247)","rgb(200,229,109)","rgb(227,149,95)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20129,"rgb(66,146,198)","rgb(161,200,36)","rgb(129,66,23)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
20131,"rgb(247,251,255)","rgb(179,219,51)","rgb(187,96,33)","rgb(200,252,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
20133,"rgb(107,174,214)","rgb(114,142,25)","rgb(158,81,28)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20135,"rgb(222,235,247)","rgb(200,229,109)","rgb(227,149,95)","rgb(132,247,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
20137,"rgb(222,235,247)","rgb(200,229,109)","rgb(227,149,95)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20139,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
20141,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20143,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
20145,"rgb(198,219,239)","rgb(189,224,80)","rgb(227,149,95)","rgb(13,240,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20147,"rgb(198,219,239)","rgb(200,229,109)","rgb(158,81,28)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
20149,"rgb(222,235,247)","rgb(179,219,51)","rgb(158,81,28)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
20151,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(13,240,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20153,"rgb(107,174,214)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,188,200)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20155,"rgb(107,174,214)","rgb(114,142,25)","rgb(187,96,33)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20157,"rgb(222,235,247)","rgb(200,229,109)","rgb(158,81,28)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20159,"rgb(198,219,239)","rgb(161,200,36)","rgb(158,81,28)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20161,"rgb(247,251,255)","rgb(68,85,15)","rgb(216,111,38)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
20163,"rgb(222,235,247)","rgb(200,229,109)","rgb(227,149,95)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
20165,"rgb(158,202,225)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,219,234)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)"
20167,"rgb(198,219,239)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20169,"rgb(33,113,181)","rgb(91,114,20)","rgb(158,81,28)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
20171,"rgb(107,174,214)","rgb(200,229,109)","rgb(129,66,23)","rgb(132,247,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
20173,"rgb(33,113,181)","rgb(68,85,15)","rgb(158,81,28)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
20175,"rgb(8,48,107)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
20177,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
20179,"rgb(107,174,214)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
20181,"rgb(158,202,225)","rgb(189,224,80)","rgb(158,81,28)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
20183,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,219,234)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)"
20185,"rgb(198,219,239)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20187,"rgb(107,174,214)","rgb(200,229,109)","rgb(100,51,18)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
20189,"rgb(8,81,156)","rgb(179,219,51)","rgb(227,149,95)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20191,"rgb(158,202,225)","rgb(179,219,51)","rgb(187,96,33)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
20193,"rgb(222,235,247)","rgb(200,229,109)","rgb(187,96,33)","rgb(132,247,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
20195,"rgb(222,235,247)","rgb(114,142,25)","rgb(187,96,33)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
20197,"rgb(222,235,247)","rgb(200,229,109)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
20199,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,156,166)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
20201,"rgb(247,251,255)","rgb(189,224,80)","rgb(227,149,95)","rgb(13,240,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
20203,"rgb(8,81,156)","rgb(200,229,109)","rgb(100,51,18)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
20205,"rgb(33,113,181)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
20207,"rgb(66,146,198)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
20209,"rgb(8,48,107)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,92,98)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
21001,"rgb(66,146,198)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,92,98)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
21003,"rgb(66,146,198)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
21005,"rgb(66,146,198)","rgb(189,224,80)","rgb(158,81,28)","rgb(132,247,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
21007,"rgb(158,202,225)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,124,132)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)"
21009,"rgb(33,113,181)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
21011,"rgb(8,48,107)","rgb(138,171,31)","rgb(129,66,23)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
21013,"rgb(8,81,156)","rgb(114,142,25)","rgb(158,81,28)","rgb(0,60,64)","rgb(62,15,85)","rgb(120,32,21)","rgb(105,105,105)"
21015,"rgb(198,219,239)","rgb(179,219,51)","rgb(227,149,95)","rgb(200,252,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
21017,"rgb(107,174,214)","rgb(138,171,31)","rgb(100,51,18)","rgb(0,156,166)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
21019,"rgb(33,113,181)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,124,132)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
21021,"rgb(107,174,214)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,156,166)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
21023,"rgb(33,113,181)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
21025,"rgb(66,146,198)","rgb(189,224,80)","rgb(158,81,28)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21027,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
21029,"rgb(198,219,239)","rgb(189,224,80)","rgb(227,149,95)","rgb(132,247,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
21031,"rgb(66,146,198)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,124,132)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
21033,"rgb(33,113,181)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,124,132)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)"
21035,"rgb(222,235,247)","rgb(114,142,25)","rgb(158,81,28)","rgb(0,156,166)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
21037,"rgb(158,202,225)","rgb(114,142,25)","rgb(227,149,95)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
21039,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
21041,"rgb(8,48,107)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,156,166)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
21043,"rgb(33,113,181)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21045,"rgb(33,113,181)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
21047,"rgb(8,48,107)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
21049,"rgb(33,113,181)","rgb(138,171,31)","rgb(158,81,28)","rgb(0,156,166)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
21051,"rgb(33,113,181)","rgb(189,224,80)","rgb(187,96,33)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
21053,"rgb(8,81,156)","rgb(179,219,51)","rgb(158,81,28)","rgb(0,60,64)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
21055,"rgb(66,146,198)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,92,98)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
21057,"rgb(8,81,156)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,60,64)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
21059,"rgb(66,146,198)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,156,166)","rgb(62,15,85)","rgb(105,105,105)","rgb(120,32,21)"
21061,"rgb(66,146,198)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
21063,"rgb(33,113,181)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21065,"rgb(8,81,156)","rgb(179,219,51)","rgb(158,81,28)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
21067,"rgb(158,202,225)","rgb(91,114,20)","rgb(129,66,23)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
21069,"rgb(107,174,214)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
21071,"rgb(8,81,156)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,60,64)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
21073,"rgb(66,146,198)","rgb(68,85,15)","rgb(158,81,28)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
21075,"rgb(8,81,156)","rgb(91,114,20)","rgb(187,96,33)","rgb(0,60,64)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
21077,"rgb(8,48,107)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
21079,"rgb(158,202,225)","rgb(161,200,36)","rgb(129,66,23)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
21081,"rgb(8,81,156)","rgb(179,219,51)","rgb(158,81,28)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
21083,"rgb(33,113,181)","rgb(138,171,31)","rgb(129,66,23)","rgb(0,124,132)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)"
21085,"rgb(33,113,181)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
21087,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,92,98)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)"
21089,"rgb(107,174,214)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
21091,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
21093,"rgb(66,146,198)","rgb(114,142,25)","rgb(227,149,95)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
21095,"rgb(8,81,156)","rgb(189,224,80)","rgb(158,81,28)","rgb(0,60,64)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
21097,"rgb(8,81,156)","rgb(138,171,31)","rgb(158,81,28)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
21099,"rgb(33,113,181)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,60,64)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
21101,"rgb(8,81,156)","rgb(179,219,51)","rgb(158,81,28)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
21103,"rgb(33,113,181)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,156,166)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
21105,"rgb(158,202,225)","rgb(161,200,36)","rgb(129,66,23)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(120,32,21)"
21107,"rgb(8,81,156)","rgb(138,171,31)","rgb(158,81,28)","rgb(0,124,132)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
21109,"rgb(8,81,156)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21111,"rgb(66,146,198)","rgb(68,85,15)","rgb(129,66,23)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
21113,"rgb(158,202,225)","rgb(161,200,36)","rgb(129,66,23)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21115,"rgb(66,146,198)","rgb(189,224,80)","rgb(158,81,28)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21117,"rgb(66,146,198)","rgb(138,171,31)","rgb(129,66,23)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
21119,"rgb(158,202,225)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21121,"rgb(8,48,107)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,60,64)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
21123,"rgb(66,146,198)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,156,166)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
21125,"rgb(8,81,156)","rgb(189,224,80)","rgb(158,81,28)","rgb(0,92,98)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
21127,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,60,64)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
21129,"rgb(33,113,181)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
21131,"rgb(66,146,198)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,60,64)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
21133,"rgb(33,113,181)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21135,"rgb(8,81,156)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
21137,"rgb(8,81,156)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,92,98)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
21139,"rgb(107,174,214)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,188,200)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
21141,"rgb(8,81,156)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,156,166)","rgb(62,15,85)","rgb(105,105,105)","rgb(120,32,21)"
21143,"rgb(158,202,225)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
21145,"rgb(66,146,198)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,156,166)","rgb(62,15,85)","rgb(105,105,105)","rgb(120,32,21)"
21147,"rgb(8,48,107)","rgb(114,142,25)","rgb(158,81,28)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
21149,"rgb(33,113,181)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,124,132)","rgb(62,15,85)","rgb(105,105,105)","rgb(120,32,21)"
21151,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
21153,"rgb(8,48,107)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21155,"rgb(33,113,181)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,156,166)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
21157,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
21159,"rgb(8,81,156)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21161,"rgb(33,113,181)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,92,98)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
21163,"rgb(158,202,225)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
21165,"rgb(66,146,198)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21167,"rgb(33,113,181)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
21169,"rgb(33,113,181)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,60,64)","rgb(62,15,85)","rgb(105,105,105)","rgb(120,32,21)"
21171,"rgb(33,113,181)","rgb(161,200,36)","rgb(129,66,23)","rgb(0,60,64)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
21173,"rgb(8,81,156)","rgb(161,200,36)","rgb(129,66,23)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
21175,"rgb(66,146,198)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
21177,"rgb(33,113,181)","rgb(161,200,36)","rgb(158,81,28)","rgb(0,124,132)","rgb(62,15,85)","rgb(120,32,21)","rgb(105,105,105)"
